Date (MM/DD/YYYY),Time (HH:mm:ss),Time (Fract. Sec),Site Name,Cond uS/cm,Depth m,nLF Cond uS/cm,Pressure psi a,Sal psu,SpCond uS/cm,TDS mg/L,Temp C,Vertical Position m,Battery V,Cable Pwr V
4/1/2021,15:21:30,0,Default,972.1,0.001,1325.6,0.001,0.66,1303,847,11.705,-0.001,3.04,1.2
4/1/2021,15:22:00,0,Default,962.1,0,1311.8,0,0.65,1289.4,838,11.711,0.003,3.04,1.2
4/1/2021,15:22:30,0,Default,959.7,0.001,1308.4,0.002,0.65,1286.1,836,11.714,0.003,3.04,1.2
4/1/2021,15:23:00,0,Default,961,0,1310,0.001,0.65,1287.6,837,11.72,0.001,3.04,1.2
4/1/2021,15:23:30,0,Default,973.1,-0.002,1326.3,-0.003,0.66,1303.6,847,11.723,-0.003,3.04,1.2
4/1/2021,15:24:00,0,Default,972.3,0,1325.2,0,0.66,1302.6,847,11.726,0.001,3.04,1.2
4/1/2021,15:24:30,0,Default,960.1,0.005,1308.9,0.007,0.65,1286.6,836,11.716,0.004,3.04,1.2
4/1/2021,15:25:00,0,Default,957.2,0.001,1305.4,0.002,0.64,1283.1,834,11.704,0.005,3.04,1.2
4/1/2021,15:25:30,0,Default,961.9,0,1312.2,0,0.65,1289.8,838,11.689,0.003,3.04,1.2
4/1/2021,15:26:00,0,Default,966.8,0.003,1319.5,0.004,0.65,1297,843,11.671,0.006,3.04,1.2
4/1/2021,15:26:30,0,Default,968.6,0.006,1322.1,0.008,0.65,1299.5,845,11.669,0.004,3.04,1.1
4/1/2021,15:27:00,0,Default,973.7,0.007,1328.1,0.009,0.66,1305.4,849,11.695,0.006,3.04,1.1
4/1/2021,15:27:30,0,Default,976,0.005,1332.2,0.007,0.66,1309.4,851,11.669,0.007,3.04,1.1
4/1/2021,15:28:00,0,Default,980.2,0.007,1338.1,0.01,0.66,1315.2,855,11.663,0.01,3.04,1.1
4/1/2021,15:28:30,0,Default,979.5,0.009,1336.9,0.013,0.66,1314.1,854,11.671,0.009,3.04,1.1
4/1/2021,15:29:00,0,Default,979.7,0.01,1336.1,0.014,0.66,1313.3,854,11.701,0.012,3.04,1.1
4/1/2021,15:29:30,0,Default,978.5,0.012,1334.4,0.017,0.66,1311.7,853,11.701,0.01,3.04,1.1
4/1/2021,15:30:00,0,Default,977.7,0.014,1334.2,0.02,0.66,1311.4,852,11.679,0.018,3.04,1.1
4/1/2021,15:30:30,0,Default,978.5,0.018,1337.5,0.025,0.66,1314.6,854,11.617,0.015,3.04,1.1
4/1/2021,15:31:00,0,Default,1004.6,0.014,1372.8,0.02,0.68,1349.3,877,11.623,0.016,3.04,1.1
4/1/2021,15:31:30,0,Default,1023.5,0.017,1398.7,0.025,0.69,1374.7,894,11.623,0.018,3.04,1.1
4/1/2021,15:32:00,0,Default,1010,0.018,1380.7,0.026,0.68,1357.1,882,11.611,0.019,3.04,1.1
4/1/2021,15:32:30,0,Default,1016.4,0.018,1390,0.026,0.69,1366.2,888,11.592,0.017,3.04,1.1
4/1/2021,15:33:00,0,Default,1007.4,0.016,1378.5,0.023,0.68,1354.9,881,11.571,0.016,3.04,1.1
4/1/2021,15:33:30,0,Default,1009.9,0.018,1382.5,0.026,0.68,1358.8,883,11.558,0.021,3.04,1.1
4/1/2021,15:34:00,0,Default,1017.9,0.02,1392.7,0.028,0.69,1368.9,890,11.574,0.019,3.04,1.1
4/1/2021,15:34:30,0,Default,1028.7,0.018,1408.9,0.026,0.7,1384.7,900,11.539,0.016,3.04,1.1
4/1/2021,15:35:00,0,Default,1038.4,0.018,1420.9,0.025,0.7,1396.6,908,11.572,0.02,3.04,1.1
4/1/2021,15:35:30,0,Default,1054.7,0.021,1442.8,0.03,0.72,1418.1,922,11.584,0.022,3.04,1.1
4/1/2021,15:36:00,0,Default,1071.8,0.022,1464.6,0.031,0.73,1439.6,936,11.625,0.026,3.04,1.1
4/1/2021,15:36:30,0,Default,1090,0.021,1489.7,0.03,0.74,1464.2,952,11.618,0.023,3.04,1.1
4/1/2021,15:37:00,0,Default,1091.6,0.025,1491.1,0.036,0.74,1465.6,953,11.641,0.026,3.04,1.1
4/1/2021,15:37:30,0,Default,1111.3,0.027,1518.7,0.038,0.76,1492.7,970,11.623,0.027,3.04,1.1
4/1/2021,15:38:00,0,Default,1116.2,0.026,1525.7,0.037,0.76,1499.6,975,11.615,0.024,3.04,1.1
4/1/2021,15:38:30,0,Default,1116.2,0.03,1525.8,0.042,0.76,1499.7,975,11.611,0.027,3.04,1.1
4/1/2021,15:39:00,0,Default,1114.3,0.03,1523.9,0.043,0.76,1497.8,974,11.593,0.029,3.03,1.1
4/1/2021,15:39:30,0,Default,1107.6,0.032,1514.5,0.046,0.75,1488.6,968,11.6,0.032,3.04,1.1
4/1/2021,15:40:00,0,Default,1089.9,0.029,1493.2,0.042,0.74,1467.6,954,11.525,0.028,3.04,1.1
4/1/2021,15:40:30,0,Default,1086.5,0.035,1486.8,0.05,0.74,1461.3,950,11.571,0.035,3.04,1.1
4/1/2021,15:41:00,0,Default,1090.7,0.036,1490.6,0.051,0.74,1465,952,11.622,0.04,3.03,1.1
4/1/2021,15:41:30,0,Default,1100.5,0.039,1502.6,0.056,0.75,1477,960,11.655,0.039,3.04,1.1
4/1/2021,15:42:00,0,Default,1100.9,0.041,1501.9,0.058,0.75,1476.2,960,11.69,0.04,3.03,1.1
4/1/2021,15:42:30,0,Default,1108.7,0.041,1511.4,0.059,0.75,1485.6,966,11.717,0.043,3.03,1.1
4/1/2021,15:43:00,0,Default,1120.1,0.043,1526.2,0.062,0.76,1500.1,975,11.736,0.046,3.04,1.1
4/1/2021,15:43:30,0,Default,1142,0.046,1555.5,0.066,0.77,1529,994,11.75,0.044,3.04,1.1
4/1/2021,15:44:00,0,Default,1146.3,0.043,1560.4,0.062,0.78,1533.8,997,11.771,0.026,3.04,1.1
4/1/2021,15:44:30,0,Default,621.6,-0.047,858.2,-0.066,0.42,843.5,548,11.234,-0.035,3.01,1.1
4/1/2021,15:45:00,0,Default,1311.5,-0.026,1782.4,-0.038,0.89,1752,1139,11.835,-0.023,3.02,1.1
4/1/2021,15:45:30,0,Default,681.4,-0.028,927.7,-0.04,0.45,911.8,593,11.769,-0.033,3.02,1.1
4/1/2021,15:46:00,0,Default,1017.1,-0.027,1383.5,-0.039,0.69,1359.9,884,11.802,-0.021,3.02,1.1
4/1/2021,15:46:30,0,Default,680.6,-0.023,925.1,-0.032,0.45,909.3,591,11.831,-0.022,3.02,1.1
4/1/2021,15:47:00,0,Default,1195.8,-0.018,1625,-0.025,0.81,1597.3,1038,11.84,-0.019,3.02,1.1
4/1/2021,15:47:30,0,Default,1210.9,-0.018,1645.1,-0.026,0.82,1617.1,1051,11.848,-0.017,3.02,1.1
4/1/2021,15:48:00,0,Default,892.7,-0.017,1214,-0.024,0.6,1193.3,776,11.813,-0.016,3.02,1.1
4/1/2021,15:48:30,0,Default,1260.6,-0.013,1715.4,-0.018,0.86,1686.1,1096,11.787,-0.01,3.02,1.1
4/1/2021,15:49:00,0,Default,1255.9,-0.01,1711.1,-0.014,0.86,1681.9,1093,11.74,-0.008,3.02,1
4/1/2021,15:49:30,0,Default,1302.7,-0.007,1775.1,-0.01,0.89,1744.8,1134,11.735,-0.004,3.02,1
4/1/2021,15:50:00,0,Default,1323.5,-0.006,1803.9,-0.008,0.9,1773.1,1152,11.724,-0.002,3.02,1.1
4/1/2021,15:50:30,0,Default,1331.3,-0.003,1814.4,-0.004,0.91,1783.4,1159,11.727,-0.004,3.02,1.1
4/1/2021,15:51:00,0,Default,1323.5,0,1803.6,0,0.9,1772.8,1152,11.729,0.001,3.02,1.1
4/1/2021,15:51:30,0,Default,1327.6,0.001,1808.5,0.002,0.91,1777.6,1155,11.744,0.003,3.02,1.1
4/1/2021,15:52:00,0,Default,1338.8,0.001,1823.7,0.002,0.91,1792.5,1165,11.749,-0.001,3.01,1
4/1/2021,15:52:30,0,Default,1346.6,0.005,1834.3,0.007,0.92,1803,1172,11.746,0.007,3.02,1
4/1/2021,15:53:00,0,Default,1353.2,0.008,1843.6,0.012,0.93,1812.1,1178,11.741,0.007,3.02,1
4/1/2021,15:53:30,0,Default,1350.6,0.01,1840.3,0.014,0.92,1808.9,1176,11.737,0.01,3.02,1
4/1/2021,15:54:00,0,Default,1340.3,0.013,1826.2,0.019,0.92,1795.1,1167,11.737,0.013,3.02,1
4/1/2021,15:54:30,0,Default,1362.9,0.016,1855.7,0.023,0.93,1824,1186,11.765,0.015,3.02,1
4/1/2021,15:55:00,0,Default,1413.3,0.015,1925.7,0.021,0.97,1892.8,1230,11.736,0.014,3.02,1
4/1/2021,15:55:30,0,Default,1415.1,0.021,1928.2,0.03,0.97,1895.3,1232,11.735,0.025,3.02,1
4/1/2021,15:56:00,0,Default,1407.4,0.03,1919.9,0.042,0.97,1887.1,1227,11.69,0.03,3.02,1
4/1/2021,15:56:30,0,Default,1358.4,0.028,1861,0.04,0.93,1829.1,1189,11.525,0.022,3.02,1
4/1/2021,15:57:00,0,Default,1292.9,0.026,1774.5,0.037,0.89,1744,1134,11.457,0.027,3.01,1
4/1/2021,15:57:30,0,Default,1273.8,0.032,1746.5,0.046,0.87,1716.5,1116,11.497,0.033,3.02,1
4/1/2021,15:58:00,0,Default,1288.6,0.035,1765.2,0.049,0.88,1734.9,1128,11.533,0.036,3.02,1
4/1/2021,15:58:30,0,Default,1270.1,0.034,1745.3,0.049,0.87,1715.3,1115,11.411,0.037,3.01,1
4/1/2021,15:59:00,0,Default,1251.3,0.036,1718.9,0.052,0.86,1689.4,1098,11.424,0.039,3.02,1
4/1/2021,15:59:30,0,Default,1256,0.044,1725.2,0.062,0.86,1695.6,1102,11.427,0.046,3.01,1
4/1/2021,16:00:00,0,Default,1239.3,0.045,1701.3,0.064,0.85,1672.1,1087,11.448,0.047,3.02,1
4/1/2021,16:00:30,0,Default,1208,0.045,1659.4,0.064,0.83,1630.8,1060,11.423,0.047,3.02,1
4/1/2021,16:01:00,0,Default,1208.5,0.051,1660.6,0.073,0.83,1632.1,1061,11.412,0.051,3.01,1
4/1/2021,16:01:30,0,Default,1198.7,0.054,1645,0.077,0.82,1616.8,1051,11.461,0.056,3.02,1
4/1/2021,16:02:00,0,Default,1205.6,0.054,1654.1,0.077,0.83,1625.7,1057,11.472,0.055,3.01,1
4/1/2021,16:02:30,0,Default,1207.3,0.057,1655,0.082,0.83,1626.6,1057,11.505,0.061,3.01,1
4/1/2021,16:03:00,0,Default,1209.6,0.063,1656.3,0.09,0.83,1627.9,1058,11.548,0.066,3.02,1
4/1/2021,16:03:30,0,Default,1215.7,0.063,1663.7,0.089,0.83,1635.2,1063,11.568,0.062,3.01,1
4/1/2021,16:04:00,0,Default,1216.4,0.067,1665.2,0.095,0.83,1636.7,1064,11.557,0.067,3.02,1
4/1/2021,16:04:30,0,Default,1209.2,0.068,1657.2,0.096,0.83,1628.8,1059,11.514,0.066,3.01,1
4/1/2021,16:05:00,0,Default,1145.6,0.068,1575,0.097,0.78,1547.9,1006,11.39,0.067,3.01,1
4/1/2021,16:05:30,0,Default,1098.2,0.075,1512.9,0.106,0.75,1486.9,966,11.314,0.075,3.02,1
4/1/2021,16:06:00,0,Default,1086.7,0.074,1498.2,0.106,0.74,1472.4,957,11.286,0.074,3.01,1
4/1/2021,16:06:30,0,Default,1051.7,0.079,1452.9,0.113,0.72,1427.9,928,11.206,0.078,3.01,1
4/1/2021,16:07:00,0,Default,1023.4,0.081,1415.2,0.116,0.7,1390.8,904,11.168,0.083,3.01,1
4/1/2021,16:07:30,0,Default,1015.9,0.084,1403.9,0.12,0.7,1379.7,897,11.196,0.084,3.01,1
4/1/2021,16:08:00,0,Default,1011.8,0.087,1396.8,0.124,0.69,1372.7,892,11.234,0.09,3.02,1
4/1/2021,16:08:30,0,Default,1025.3,0.091,1415.8,0.129,0.7,1391.4,904,11.225,0.09,3.01,1
4/1/2021,16:09:00,0,Default,1022.4,0.095,1412.9,0.135,0.7,1388.5,903,11.196,0.095,3.01,1
4/1/2021,16:09:30,0,Default,988.9,0.097,1367.3,0.138,0.68,1343.8,873,11.175,0.095,3.01,1
4/1/2021,16:10:00,0,Default,991.1,0.1,1371.5,0.143,0.68,1347.8,876,11.14,0.102,3.01,1
4/1/2021,16:10:30,0,Default,985,0.104,1366.7,0.148,0.68,1343.1,873,11.042,0.104,3.01,1
4/1/2021,16:11:00,0,Default,968.8,0.104,1346.7,0.148,0.67,1323.4,860,10.969,0.107,3.01,1
4/1/2021,16:11:30,0,Default,923.5,0.111,1282.9,0.158,0.63,1260.7,819,10.996,0.112,3.01,1
4/1/2021,16:12:00,0,Default,902.7,0.118,1260.3,0.168,0.62,1238.4,805,10.807,0.119,3.01,1
4/1/2021,16:12:30,0,Default,884,0.119,1233.8,0.169,0.61,1212.4,788,10.818,0.12,3.01,1
4/1/2021,16:13:00,0,Default,847.9,0.127,1184.3,0.18,0.58,1163.7,756,10.79,0.131,3.01,1
4/1/2021,16:13:30,0,Default,840.4,0.132,1176.5,0.188,0.58,1156.1,751,10.704,0.134,3.01,1
4/1/2021,16:14:00,0,Default,807.4,0.137,1136.1,0.195,0.56,1116.4,726,10.507,0.138,3.01,1
4/1/2021,16:14:30,0,Default,754.2,0.142,1063.8,0.203,0.52,1045.3,679,10.421,0.145,3.01,1
4/1/2021,16:15:00,0,Default,738,0.149,1041,0.211,0.51,1022.9,665,10.419,0.151,3.01,1
4/1/2021,16:15:30,0,Default,700.7,0.155,990.2,0.22,0.48,973,632,10.352,0.154,3.01,1
4/1/2021,16:16:00,0,Default,718,0.158,1015.9,0.225,0.5,998.2,649,10.306,0.16,3.01,1
4/1/2021,16:16:30,0,Default,665.2,0.164,941.7,0.233,0.46,925.3,601,10.285,0.163,3.01,1
4/1/2021,16:17:00,0,Default,662.3,0.168,937.8,0.239,0.46,921.5,599,10.275,0.171,3.01,1
4/1/2021,16:17:30,0,Default,750.2,0.173,1065,0.246,0.52,1046.5,680,10.176,0.172,3.01,1
4/1/2021,16:18:00,0,Default,635.4,0.177,903.2,0.251,0.44,887.4,577,10.13,0.181,3.01,1
4/1/2021,16:18:30,0,Default,565.3,0.181,804,0.257,0.39,790,514,10.105,0.18,3.01,1
4/1/2021,16:19:00,0,Default,610.7,0.185,866.1,0.264,0.42,851,553,10.216,0.185,3.01,1
4/1/2021,16:19:30,0,Default,608.7,0.186,863.8,0.265,0.42,848.8,552,10.191,0.184,3.01,1
4/1/2021,16:20:00,0,Default,591.3,0.188,839.1,0.267,0.41,824.5,536,10.194,0.189,3.01,1
4/1/2021,16:20:30,0,Default,581,0.196,824.9,0.278,0.4,810.6,527,10.173,0.197,3.01,1
4/1/2021,16:21:00,0,Default,629.3,0.199,891.7,0.283,0.43,876.2,570,10.249,0.197,3.01,1
4/1/2021,16:21:30,0,Default,702,0.194,993.5,0.276,0.48,976.2,635,10.293,0.195,3.01,1
4/1/2021,16:22:00,0,Default,660,0.202,935,0.287,0.46,918.7,597,10.254,0.203,3.01,1
4/1/2021,16:22:30,0,Default,645.7,0.206,913.9,0.293,0.44,898,584,10.291,0.207,3.01,1
4/1/2021,16:23:00,0,Default,680.5,0.206,960.6,0.292,0.47,943.9,614,10.39,0.206,3.01,1
4/1/2021,16:23:30,0,Default,739.4,0.206,1043.2,0.293,0.51,1025,666,10.412,0.206,3.01,1
4/1/2021,16:24:00,0,Default,719.7,0.209,1015.9,0.297,0.5,998.3,649,10.39,0.209,3.01,1
4/1/2021,16:24:30,0,Default,753.8,0.209,1061.7,0.297,0.52,1043.3,678,10.474,0.211,3.01,1
4/1/2021,16:25:00,0,Default,744.1,0.213,1050.7,0.302,0.51,1032.5,671,10.38,0.212,3.01,1
4/1/2021,16:25:30,0,Default,736.9,0.216,1039.7,0.307,0.51,1021.6,664,10.412,0.217,3.01,1
4/1/2021,16:26:00,0,Default,725.7,0.216,1023.8,0.307,0.5,1006,654,10.416,0.217,3.01,1
4/1/2021,16:26:30,0,Default,766.7,0.222,1078.9,0.316,0.53,1060.2,689,10.508,0.221,3.01,1
4/1/2021,16:27:00,0,Default,778.4,0.228,1097.9,0.325,0.54,1078.8,701,10.417,0.229,3.01,1
4/1/2021,16:27:30,0,Default,699.8,0.23,989.6,0.326,0.48,972.4,632,10.323,0.232,3.01,1
4/1/2021,16:28:00,0,Default,599.1,0.235,848.7,0.334,0.41,834,542,10.253,0.237,3.01,1
4/1/2021,16:28:30,0,Default,574.2,0.24,813,0.342,0.39,798.9,519,10.274,0.243,3.01,1
4/1/2021,16:29:00,0,Default,580.9,0.247,821.5,0.351,0.4,807.2,525,10.321,0.248,3.01,1
4/1/2021,16:29:30,0,Default,611.8,0.253,863.1,0.36,0.42,848.1,551,10.411,0.253,3.01,1
4/1/2021,16:30:00,0,Default,597.7,0.256,846.2,0.363,0.41,831.5,540,10.28,0.257,3.01,1
4/1/2021,16:30:30,0,Default,588.3,0.266,832.1,0.378,0.4,817.6,531,10.32,0.267,3.01,1
4/1/2021,16:31:00,0,Default,605.4,0.271,857.5,0.385,0.42,842.5,548,10.262,0.273,3.01,1
4/1/2021,16:31:30,0,Default,575.1,0.274,814.1,0.39,0.39,799.9,520,10.288,0.276,3.01,1
4/1/2021,16:32:00,0,Default,589.1,0.283,832.6,0.402,0.4,818.1,532,10.343,0.282,3.01,0.9
4/1/2021,16:32:30,0,Default,622.4,0.284,878.4,0.404,0.43,863.2,561,10.396,0.286,3.01,1
4/1/2021,16:33:00,0,Default,632.8,0.292,892.5,0.415,0.43,877,570,10.424,0.292,3.01,1
4/1/2021,16:33:30,0,Default,654.9,0.298,922.9,0.424,0.45,906.9,589,10.454,0.297,3,0.9
4/1/2021,16:34:00,0,Default,611.8,0.3,863.2,0.426,0.42,848.2,551,10.404,0.301,3.01,0.9
4/1/2021,16:34:30,0,Default,504.9,0.304,716.7,0.433,0.35,704.3,458,10.182,0.306,3,0.9
4/1/2021,16:35:00,0,Default,502.6,0.308,712.9,0.438,0.34,700.5,455,10.213,0.309,3,0.9
4/1/2021,16:35:30,0,Default,503.7,0.314,714.1,0.446,0.34,701.7,456,10.226,0.315,3.01,0.9
4/1/2021,16:36:00,0,Default,471.8,0.317,670.6,0.452,0.32,659,428,10.126,0.318,3.01,0.9
4/1/2021,16:36:30,0,Default,454.6,0.322,645.4,0.458,0.31,634.2,412,10.169,0.324,3.01,0.9
4/1/2021,16:37:00,0,Default,473.3,0.324,670.8,0.461,0.32,659.1,428,10.243,0.325,3,0.9
4/1/2021,16:37:30,0,Default,502.6,0.327,711.5,0.465,0.34,699.2,454,10.282,0.326,3,0.9
4/1/2021,16:38:00,0,Default,513.4,0.332,725.3,0.472,0.35,712.7,463,10.359,0.333,3.01,0.9
4/1/2021,16:38:30,0,Default,565.4,0.334,796.6,0.475,0.39,782.7,509,10.461,0.334,3,0.9
4/1/2021,16:39:00,0,Default,573.8,0.341,808.9,0.486,0.39,794.8,517,10.44,0.342,3,0.9
4/1/2021,16:39:30,0,Default,600.9,0.342,845.3,0.487,0.41,830.6,540,10.52,0.343,3,0.9
4/1/2021,16:40:00,0,Default,608.1,0.344,856.5,0.49,0.42,841.6,547,10.474,0.347,3,0.9
4/1/2021,16:40:30,0,Default,606.9,0.352,854.5,0.501,0.41,839.7,546,10.485,0.353,3,0.9
4/1/2021,16:41:00,0,Default,614,0.354,863.8,0.503,0.42,848.8,552,10.518,0.354,3,0.9
4/1/2021,16:41:30,0,Default,608.1,0.362,856.7,0.514,0.42,841.8,547,10.463,0.363,3,0.9
4/1/2021,16:42:00,0,Default,607.6,0.366,854.4,0.52,0.41,839.6,546,10.534,0.365,3,0.9
4/1/2021,16:42:30,0,Default,616.1,0.367,866.6,0.522,0.42,851.6,554,10.523,0.369,3,0.9
4/1/2021,16:43:00,0,Default,631.7,0.375,888.6,0.533,0.43,873.2,568,10.522,0.377,3,0.9
4/1/2021,16:43:30,0,Default,616.3,0.382,868.5,0.543,0.42,853.4,555,10.454,0.382,3,0.9
4/1/2021,16:44:00,0,Default,619.2,0.385,871.5,0.548,0.42,856.4,557,10.499,0.386,3,0.9
4/1/2021,16:44:30,0,Default,618.6,0.392,870.2,0.557,0.42,855.1,556,10.517,0.392,3,0.9
4/1/2021,16:45:00,0,Default,623,0.395,876.1,0.562,0.43,860.9,560,10.531,0.396,3,0.9
4/1/2021,16:45:30,0,Default,624.4,0.403,878.7,0.574,0.43,863.4,561,10.508,0.405,3,0.9
4/1/2021,16:46:00,0,Default,621.9,0.408,875,0.581,0.43,859.8,559,10.51,0.409,3,0.9
4/1/2021,16:46:30,0,Default,615.8,0.414,866.5,0.589,0.42,851.4,553,10.511,0.416,3,0.9
4/1/2021,16:47:00,0,Default,613.6,0.418,863.2,0.594,0.42,848.2,551,10.523,0.418,3,0.9
4/1/2021,16:47:30,0,Default,612.2,0.422,861.2,0.6,0.42,846.2,550,10.524,0.424,3,0.9
4/1/2021,16:48:00,0,Default,611.2,0.424,859.9,0.603,0.42,844.9,549,10.514,0.425,3,0.9
4/1/2021,16:48:30,0,Default,609.9,0.43,859,0.612,0.42,844,549,10.478,0.432,3,0.9
4/1/2021,16:49:00,0,Default,601.1,0.435,847.2,0.619,0.41,832.5,541,10.447,0.436,3,0.9
4/1/2021,16:49:30,0,Default,594.6,0.442,837.7,0.628,0.41,823.2,535,10.46,0.442,3,0.9
4/1/2021,16:50:00,0,Default,585.6,0.446,827,0.634,0.4,812.6,528,10.373,0.446,3,0.9
4/1/2021,16:50:30,0,Default,561.5,0.448,793.8,0.638,0.38,780,507,10.334,0.449,3,0.9
4/1/2021,16:51:00,0,Default,546.7,0.459,773.6,0.653,0.37,760.2,494,10.298,0.461,3,0.8
4/1/2021,16:51:30,0,Default,533.5,0.468,754.8,0.665,0.36,741.7,482,10.303,0.468,3,0.8
4/1/2021,16:52:00,0,Default,531.5,0.473,751.6,0.672,0.36,738.5,480,10.327,0.474,3,0.8
4/1/2021,16:52:30,0,Default,540.8,0.482,764.5,0.686,0.37,751.2,488,10.337,0.484,3,0.9
4/1/2021,16:53:00,0,Default,534.5,0.49,756.1,0.697,0.37,743,483,10.31,0.491,3,0.9
4/1/2021,16:53:30,0,Default,517.6,0.497,733.8,0.707,0.35,721,469,10.227,0.5,3,0.9
4/1/2021,16:54:00,0,Default,501.3,0.506,711.5,0.719,0.34,699.1,454,10.188,0.507,3,0.8
4/1/2021,16:54:30,0,Default,482.1,0.513,684.5,0.729,0.33,672.6,437,10.174,0.514,3,0.8
4/1/2021,16:55:00,0,Default,462.2,0.52,657.8,0.74,0.32,646.3,420,10.088,0.521,3,0.8
4/1/2021,16:55:30,0,Default,449.1,0.53,638.4,0.754,0.31,627.3,408,10.128,0.532,3,0.8
4/1/2021,16:56:00,0,Default,452.2,0.537,642.7,0.764,0.31,631.5,410,10.134,0.539,3,0.8
4/1/2021,16:56:30,0,Default,450.4,0.543,639.9,0.773,0.31,628.7,409,10.151,0.545,3,0.8
4/1/2021,16:57:00,0,Default,461,0.55,655.1,0.783,0.32,643.7,418,10.136,0.552,3,0.8
4/1/2021,16:57:30,0,Default,452.9,0.556,644.7,0.791,0.31,633.5,412,10.072,0.557,3,0.8
4/1/2021,16:58:00,0,Default,418.4,0.563,596.2,0.801,0.29,585.8,381,10.035,0.565,3,0.8
4/1/2021,16:58:30,0,Default,404.1,0.57,575.9,0.81,0.28,565.9,368,10.032,0.57,3,0.8
4/1/2021,16:59:00,0,Default,407.2,0.574,580.1,0.816,0.28,570,371,10.047,0.574,3,0.8
4/1/2021,16:59:30,0,Default,440.2,0.579,626.9,0.824,0.3,616,400,10.061,0.581,3,0.8
4/1/2021,17:00:00,0,Default,440.9,0.582,628.2,0.828,0.3,617.3,401,10.04,0.582,3,0.8
4/1/2021,17:00:30,0,Default,452.4,0.587,643.7,0.834,0.31,632.5,411,10.091,0.587,3,0.8
4/1/2021,17:01:00,0,Default,476.8,0.592,679,0.842,0.33,667.2,434,10.059,0.593,3,0.8
4/1/2021,17:01:30,0,Default,397.7,0.594,567.5,0.845,0.27,557.6,362,9.98,0.594,3,0.8
4/1/2021,17:02:00,0,Default,384.3,0.595,548.9,0.846,0.26,539.3,351,9.956,0.596,3,0.8
4/1/2021,17:02:30,0,Default,417,0.599,593.8,0.852,0.28,583.5,379,10.061,0.6,3,0.8
4/1/2021,17:03:00,0,Default,446.2,0.603,635.3,0.858,0.31,624.2,406,10.07,0.603,3,0.8
4/1/2021,17:03:30,0,Default,455.8,0.608,649.5,0.864,0.31,638.1,415,10.038,0.609,3,0.8
4/1/2021,17:04:00,0,Default,421.4,0.611,601,0.868,0.29,590.5,384,10.001,0.611,3,0.8
4/1/2021,17:04:30,0,Default,413.7,0.613,589.5,0.871,0.28,579.2,376,10.041,0.613,3,0.8
4/1/2021,17:05:00,0,Default,417.1,0.618,593.6,0.879,0.28,583.2,379,10.088,0.619,3,0.8
4/1/2021,17:05:30,0,Default,420.1,0.621,598.1,0.884,0.29,587.7,382,10.072,0.622,3,0.8
4/1/2021,17:06:00,0,Default,446.6,0.626,632.9,0.89,0.3,621.9,404,10.241,0.626,3,0.8
4/1/2021,17:06:30,0,Default,521,0.632,737.7,0.899,0.36,724.8,471,10.278,0.633,3,0.8
4/1/2021,17:07:00,0,Default,576.5,0.637,814.3,0.906,0.39,800.1,520,10.37,0.638,3,0.7
4/1/2021,17:07:30,0,Default,626.6,0.643,883.8,0.915,0.43,868.5,564,10.418,0.644,3,0.8
4/1/2021,17:08:00,0,Default,628,0.649,886.7,0.923,0.43,871.3,566,10.382,0.65,3,0.7
4/1/2021,17:08:30,0,Default,625.9,0.658,884.5,0.935,0.43,869.1,565,10.349,0.658,2.99,0.8
4/1/2021,17:09:00,0,Default,621.8,0.665,876.8,0.946,0.43,861.6,560,10.426,0.665,3,0.7
4/1/2021,17:09:30,0,Default,665,0.672,932.2,0.956,0.45,916,595,10.656,0.674,3,0.7
4/1/2021,17:10:00,0,Default,715.4,0.678,1002.3,0.965,0.49,984.9,640,10.674,0.678,2.99,0.7
4/1/2021,17:10:30,0,Default,672.8,0.683,948.3,0.971,0.46,931.8,606,10.447,0.684,3,0.7
4/1/2021,17:11:00,0,Default,580.7,0.689,822.7,0.98,0.4,808.3,525,10.257,0.691,2.99,0.7
4/1/2021,17:11:30,0,Default,495.4,0.693,703.9,0.986,0.34,691.6,450,10.145,0.693,3,0.7
4/1/2021,17:12:00,0,Default,474,0.697,674.7,0.992,0.32,662.9,431,10.078,0.698,2.99,0.7
4/1/2021,17:12:30,0,Default,467,0.704,660.8,1.001,0.32,649.3,422,10.297,0.705,3,0.7
4/1/2021,17:13:00,0,Default,465.1,0.708,660.4,1.007,0.32,648.9,422,10.172,0.71,3,0.7
4/1/2021,17:13:30,0,Default,460.7,0.712,650.9,1.013,0.31,639.6,416,10.359,0.714,2.99,0.7
4/1/2021,17:14:00,0,Default,495.1,0.718,697.4,1.022,0.34,685.3,445,10.473,0.72,2.99,0.7
4/1/2021,17:14:30,0,Default,542.1,0.723,761.6,1.028,0.37,748.4,486,10.566,0.723,2.99,0.7
4/1/2021,17:15:00,0,Default,569.2,0.729,800.7,1.037,0.39,786.8,511,10.521,0.73,2.99,0.7
4/1/2021,17:15:30,0,Default,594,0.735,836.2,1.045,0.41,821.6,534,10.492,0.736,2.99,0.7
4/1/2021,17:16:00,0,Default,592.4,0.742,836.2,1.055,0.41,821.7,534,10.388,0.743,2.99,0.7
4/1/2021,17:16:30,0,Default,570.8,0.748,808.8,1.064,0.39,794.8,517,10.247,0.749,2.99,0.7
4/1/2021,17:17:00,0,Default,535.8,0.753,758.4,1.07,0.37,745.2,484,10.285,0.753,2.99,0.7
